"","logFC","t","P.Value","Symbol"
"ENSG00000029153",0.000164356796649153,0.0581231457871401,0.953650783300051,"ARNTL2"
"ENSG00000165935",0.000411651292050118,0.644839277399902,0.519034471660542,"SMCO2"
"ENSG00000110841",-0.0106074349284115,-1.66841282281376,0.0952404202796719,"PPFIBP1"
"ENSG00000256377",-0.000496116466056303,-0.944725632912793,0.344803790556079,"AC009509.1"
"ENSG00000174236",-0.000715135311551887,-1.39756115133422,0.162251442930216,"REP15"
"ENSG00000276261",-0.000163765521070382,-0.221824945505142,0.824451116700991,"AC009509.4"
"ENSG00000256504",0.000314323086523614,2.30789364680465,0.021009343926763,"AC009509.2"
"ENSG00000061794",-0.016678563079914,-2.63117864804239,0.00851168729708942,"MRPS35"
"ENSG00000205693",-3.92724902290397e-06,-0.118602079852356,0.90559112091605,"MANSC4"
"ENSG00000256747",-8.6340813183083e-06,-0.118602372770642,0.905590888840339,"AC009511.2"
"ENSG00000087448",-0.00967644825085817,-1.4454782372988,0.148330223689249,"KLHL42"
"ENSG00000087494",-0.00228050916449301,-0.707872403841532,0.479027984699914,"PTHLH"
"ENSG00000257042",-0.000302155827753933,-0.859010686210358,0.390338971561794,"AC008011.2"
"ENSG00000123106",-0.00642493234196546,-1.03151859403094,0.30230296508094,"CCDC91"
"ENSG00000247934",-0.00216230322305928,-3.18305041245819,0.00145826474895938,"AC022364.1"
"ENSG00000278733",-0.000648474272434165,-1.65014703081489,0.0989195041522085,"AC022079.2"
"ENSG00000256513",-6.51974140615395e-06,-0.132968341478887,0.894218983354611,"AC022081.1"
"ENSG00000257258",0.000114751108587826,1.60716260239381,0.108025375159582,"AC012150.1"
"ENSG00000064763",-0.00788300916376245,-2.1428363846056,0.0321313234905894,"FAR2"
"ENSG00000275278",-0.000118416118547195,-0.456910235190852,0.647737664256618,"AC012150.2"
"ENSG00000275476",6.78312648485392e-05,0.088309434010557,0.929631114684339,"AC009318.4"
"ENSG00000257176",0.000232113991340507,0.498096685700878,0.618418211266763,"AC009318.1"
"ENSG00000274315",9.8608286256139e-05,0.0980541950745944,0.921889674511521,"AC009318.3"
"ENSG00000273680",-0.000933355374293017,-0.782769407065714,0.433766452841169,"AC009318.2"
"ENSG00000087502",-0.0164240635749059,-2.74016901638494,0.006143061333966,"ERGIC2"
"ENSG00000257599",-0.000440829189664199,-1.03589365777342,0.300257050181757,"OVCH1-AS1"
"ENSG00000133687",-0.00637292202286965,-1.58167554311463,0.113730341810529,"TMTC1"
"ENSG00000133704",0.00914062444203971,2.47308791264162,0.0133986038785218,"IPO8"
"ENSG00000110888",-0.00338384799838162,-0.84774789684743,0.396582673357248,"CAPRIN2"
"ENSG00000246331",-0.000239063790667846,-0.846166207247023,0.397464309356859,"AC010198.1"
"ENSG00000235884",0.000187665366174893,0.427798007342334,0.668800134567,"LINC00941"
"ENSG00000110900",-0.00164527991665749,-1.02403233940145,0.305825235009063,"TSPAN11"
"ENSG00000245614",-0.000140983051933631,-0.221015151987213,0.825081588680715,"DDX11-AS1"
"ENSG00000013573",-0.00289732600807575,-1.45966585412456,0.14438856881171,"DDX11"
"ENSG00000139146",-0.000247761689790542,-0.195107331275538,0.845309760979338,"SINHCAF"
"ENSG00000177340",-7.00105658345675e-06,-0.16688096901544,0.86746442071521,"AC024940.1"
"ENSG00000256232",-4.10836894988856e-06,-0.0161391880879339,0.987123418046633,"LINC02387"
"ENSG00000170456",-0.0137496393071363,-2.45009180120039,0.0142855753845491,"DENND5B"
"ENSG00000255867",-2.4790482907859e-05,-0.349213666071328,0.72693046107135,"DENND5B-AS1"
"ENSG00000139160",-0.00229662210354527,-1.16505056362546,0.244004398934054,"ETFBKMT"
"ENSG00000151743",-0.0149158751541349,-2.48136493916251,0.013091475507635,"AMN1"
"ENSG00000276900",-0.000600494142850381,-0.597183007756685,0.550388059977034,"AC023157.3"
"ENSG00000188375",-0.00012482523902446,-0.586270095135496,0.557696820236109,"H3F3C"
"ENSG00000255760",-0.000102873826043372,-0.60266844493632,0.546732165464576,"LINC02422"
"ENSG00000174718",-0.00390353620138504,-1.43574558105378,0.151081359786549,"KIAA1551"
"ENSG00000276136",0.00171569089443613,1.91853757916699,0.0550488914185747,"AC016957.2"
"ENSG00000257530",-2.51888687694925e-05,-0.359693996920497,0.719077586852843,"AC048344.1"
"ENSG00000151746",-0.00783954409286982,-1.58308266813085,0.113409306138995,"BICD1"
"ENSG00000139132",-0.00379873619936506,-1.11838915798401,0.263406500160881,"FGD4"
"ENSG00000087470",-0.0251759536808689,-2.96405514809249,0.00303765080167545,"DNM1L"
"ENSG00000276148",-5.97257277596346e-05,-0.060327439355503,0.95189510305059,"AC084824.5"
"ENSG00000139131",-0.00840800940353841,-2.49886856526614,0.012462413421042,"YARS2"
"ENSG00000057294",0.000388127575434786,0.193427298550275,0.846625168129561,"PKP2"
"ENSG00000110975",-0.00120235849416726,-1.57004398942002,0.116411563691836,"SYT10"
"ENSG00000139133",-0.000732446345096919,-0.668760829073904,0.503651319830701,"ALG10"
"ENSG00000245482",-0.000315568716754953,-1.33455163660273,0.182029557131873,"AC046130.1"
"ENSG00000256538",0.00025346598775602,0.518932769985172,0.603810051442871,"AC046130.2"
"ENSG00000255652",-0.000631684685693402,-1.24834091681736,0.211912412192528,"AC140847.2"
"ENSG00000175548",0.000953431594944653,0.427912799128448,0.668716555640292,"ALG10B"
"ENSG00000139117",-0.0109615540434179,-2.33792215209605,0.0193954306533965,"CPNE8"
"ENSG00000257718",-0.00109033283525762,-1.0688240652409,0.285154405369481,"AC067735.1"
"ENSG00000258144",-2.8938279894652e-05,-0.441788061809786,0.65864459696973,"LINC02406"
"ENSG00000139116",-0.0224366249472529,-2.26490846319983,0.0235227993518062,"KIF21A"
"ENSG00000173208",0.00127409214405316,0.393500436899232,0.693951674189667,"ABCD2"
"ENSG00000180116",7.32634810914691e-05,0.22350317185812,0.823144879558181,"C12orf40"
"ENSG00000151229",-0.0333772565633482,-4.38249554584069,1.17579793975588e-05,"SLC2A13"
"ENSG00000260943",0.000274441449805528,1.85958166052565,0.0629509372468702,"LINC02555"
"ENSG00000223914",0.000266505698015526,0.71383876328185,0.475330407691638,"LINC02471"
"ENSG00000225342",0.000102116915892954,0.0997163043397024,0.920569978469822,"AC079630.1"
"ENSG00000188906",-0.00357036943178081,-0.957682550528063,0.338227750981755,"LRRK2"
"ENSG00000205592",0.00988175832234642,3.61302276977452,0.000302961453465082,"MUC19"
"ENSG00000018236",-0.0521125029810496,-4.5730201929082,4.81960105889007e-06,"CNTN1"
"ENSG00000165966",-0.00232215840540563,-1.26838642584663,0.204666226460041,"PDZRN4"
"ENSG00000257239",-5.72330750038473e-05,-0.445520358360866,0.655945788857616,"AC090630.1"
"ENSG00000151233",-0.00244518633219668,-1.06588685188328,0.286480231408289,"GXYLT1"
"ENSG00000015153",-0.0087394472991182,-1.46739755014655,0.142274586459953,"YAF2"
"ENSG00000134283",-0.0178688965775449,-3.09642319716162,0.00195985038215346,"PPHLN1"
"ENSG00000139168",-0.0052025813651274,-0.607564753207668,0.543479099164409,"ZCRB1"
"ENSG00000139174",-0.0161609761615978,-3.00265165248226,0.00267778320955385,"PRICKLE1"
"ENSG00000257225",-4.57411658578644e-05,-0.483009702225467,0.629091081808999,"AC079601.1"
"ENSG00000257114",-0.000230295733139797,-0.542605286802843,0.587404153478122,"LINC02450"
"ENSG00000257849",-7.47503477383959e-06,-0.132968386661691,0.894218947621438,"AC012038.2"
"ENSG00000173157",0.000249965341736961,2.765112829348,0.00569251446617147,"ADAMTS20"
"ENSG00000129317",-0.000891323827431878,-0.336047409639802,0.736836605407181,"PUS7L"
"ENSG00000198001",-0.000607287248203742,-0.34249931035065,0.731976684088912,"IRAK4"
"ENSG00000151239",0.00600171842190993,1.18402405561357,0.236409487792555,"TWF1"
"ENSG00000139173",-0.00524683950913973,-2.24821132550207,0.0245673012264647,"TMEM117"
"ENSG00000275286",-0.0012742071218259,-0.914778491984039,0.360312589293043,"AC025253.1"
"ENSG00000184613",-0.0743945028685388,-6.33225342973659,2.43768138797807e-10,"NELL2"
"ENSG00000185610",0.000834971213644717,0.529130879218667,0.596717143702094,"DBX2"
"ENSG00000257319",-0.00017468376755909,-1.10124672012286,0.270794894294409,"AC008127.1"
"ENSG00000177119",0.00837694508410152,2.89173024763322,0.00383301164189607,"ANO6"
"ENSG00000257657",0.000260770486595648,1.66397865999481,0.0961233151985872,"AC079950.1"
"ENSG00000273015",-0.00623198148070764,-1.92550276145396,0.0541724760341245,"AC008124.1"
"ENSG00000189079",-0.00142448411128143,-0.46353150034704,0.642985573108273,"ARID2"
"ENSG00000139218",-0.0121076611331603,-2.27100393253833,0.0231512121443691,"SCAF11"
"ENSG00000111371",-0.0124626946148253,-1.48146989430546,0.138488059944998,"SLC38A1"
"ENSG00000134294",-0.0264135368665753,-3.16287972172587,0.00156315538841157,"SLC38A2"
"ENSG00000258096",-0.000133282095528821,-0.540172020549861,0.589080948424928,"AC025031.2"
"ENSG00000257261",-0.00028933658038959,-0.424378003299729,0.671292089360956,"AC008014.1"
"ENSG00000257496",-3.32156691087516e-06,-0.118601932879237,0.905591237361125,"AC025031.1"
"ENSG00000275481",-0.000215986180713854,-0.884065931363639,0.376665114312699,"AC025031.4"
"ENSG00000272369",-0.00158485251425313,-1.85464844267924,0.0636526617271719,"AC008035.1"
"ENSG00000139209",-0.000369797547887411,-1.20564991131217,0.227958534130858,"SLC38A4"
"ENSG00000274723",0.000141163448192959,0.850732501809262,0.394922268724391,"AC079906.1"
"ENSG00000139211",-0.000493348858256223,-0.189281540839058,0.849872973867495,"AMIGO2"
"ENSG00000179715",-0.00553386418722804,-2.65197744984488,0.00800485613269961,"PCED1B"
"ENSG00000258181",-0.000678523431412859,-1.5091411726629,0.131269386129487,"AC008083.2"
"ENSG00000276454",-0.0001464081014836,-0.735210986526953,0.462214652616258,"AC008083.3"
"ENSG00000257906",0.000286276540922231,0.739829058179941,0.459407394886215,"LINC02156"
"ENSG00000005175",-0.00567031858152844,-1.62189893249569,0.104831652107537,"RPAP3"
"ENSG00000257433",-0.00288782974273079,-2.08903748596,0.0367096776386425,"AC004241.1"
"ENSG00000111405",-0.000305552362621753,-0.290047471954554,0.77178119129974,"ENDOU"
"ENSG00000274902",-0.000227465555693279,-0.912762466847096,0.36137213238682,"AC004241.2"
"ENSG00000079337",-0.00156196399933534,-0.384729230623138,0.700439765115142,"RAPGEF3"
"ENSG00000211584",-0.00369333267923294,-0.425693050106724,0.670333462882772,"SLC48A1"
"ENSG00000061273",0.00142702613154062,0.37973717174143,0.704142228444739,"HDAC7"
"ENSG00000268069",-7.10479484609627e-05,-0.047592774470077,0.962040991484997,"AC004466.1"
"ENSG00000276691",-0.000134442888248684,-0.651381638330011,0.514803323707375,"AC004466.3"
"ENSG00000111424",1.01466298439929e-05,0.00723085790944914,0.994230690868586,"VDR"
"ENSG00000278385",-0.000595838255225988,-1.37910962365697,0.167867474996686,"AC121338.2"
"ENSG00000134291",-0.00072114552965602,-0.112416750059917,0.910493451712258,"TMEM106C"
"ENSG00000139219",0.00200339988033723,1.11257196034976,0.265897960304927,"COL2A1"
"ENSG00000257985",-3.11187182138079e-05,-0.132968522031265,0.894218840563357,"AC004801.4"
"ENSG00000257955",-7.06613485220906e-05,-0.464620970977274,0.642205049399681,"AC004801.3"
"ENSG00000276814",-0.000556670175943471,-1.34469967046674,0.178728686176685,"AC004801.6"
"ENSG00000079387",-0.00327821176878042,-1.69496592362744,0.0900884645586469,"SENP1"
"ENSG00000152556",-0.0610421486418972,-5.9533288865398,2.64588983328126e-09,"PFKM"
"ENSG00000177981",-0.00492689611711121,-0.81012446770113,0.417872716843171,"ASB8"
"ENSG00000274124",-0.000165402179088297,-0.770750691941513,0.440858566870463,"AC074029.3"
"ENSG00000177875",-0.0309772604155347,-4.71454421030096,2.4294140814511e-06,"CCDC184"
"ENSG00000269514",2.37228402361798e-05,0.0641624058884189,0.948841182456372,"AC024257.3"
"ENSG00000275228",-0.000137235511223603,-0.222577171594721,0.823865565804389,"AC024257.5"
"ENSG00000167528",-0.00219670111753509,-0.694770561828128,0.487202510688156,"ZNF641"
"ENSG00000257735",-4.12122889497648e-05,-0.501925258443549,0.615722432336662,"AC090115.1"
"ENSG00000273765",0.0014752760122978,2.03165702184201,0.0421939652992277,"AC024257.4"
"ENSG00000177627",-0.00114035479957268,-1.44795506434,0.147636243274712,"C12orf54"
"ENSG00000167531",4.88846360366687e-05,0.432561423212139,0.665335391231856,"LALBA"
"ENSG00000139620",-0.0023420830298798,-0.685729806735015,0.492886866385265,"KANSL2"
"ENSG00000129315",0.00379287013351553,1.35871315368824,0.174243978549055,"CCNT1"
"ENSG00000257653",-0.000644849248943123,-1.52834048349825,0.126434707304108,"AC117498.1"
"ENSG00000174233",-0.00525770291144567,-1.31286670594817,0.189234234164347,"ADCY6"
"ENSG00000257660",-0.000631549476349728,-0.829492524613644,0.406829949247662,"AC117498.2"
"ENSG00000167535",-0.0120462848026726,-1.52508039833965,0.127245728539857,"CACNB3"
"ENSG00000174243",-0.010892548918314,-2.04700651847637,0.0406629556060719,"DDX23"
"ENSG00000172602",-0.00528579154463688,-0.810503900593987,0.417654700088856,"RND1"
"ENSG00000272822",0.000392550873684758,0.508941560469359,0.610795560260966,"AC073610.3"
"ENSG00000139537",0.000303948140305996,0.219091887309098,0.826579415151687,"CCDC65"
"ENSG00000134285",-0.00143792770359839,-0.669466837717343,0.503200994400103,"FKBP11"
"ENSG00000134287",-0.0747018157430489,-5.65705947078886,1.54875158640356e-08,"ARF3"
"ENSG00000169884",-0.00511855422373884,-1.28701927178459,0.198093866343087,"WNT10B"
"ENSG00000181418",-0.0329916593962093,-2.72442932308093,0.00644363632580876,"DDN"
"ENSG00000258283",0.0084469518724012,1.65204169160038,0.0985326867003739,"AC011603.3"
"ENSG00000257913",-0.00359370233274073,-1.49959142675431,0.133726940938294,"DDN-AS1"
"ENSG00000181929",-0.00518876677586135,-1.08378901779232,0.278463877483828,"PRKAG1"
"ENSG00000167548",0.000274968114408972,0.0877803075313691,0.930051661083391,"KMT2D"
"ENSG00000167550",-0.000319968612889302,-0.130083334062731,0.896501048480219,"RHEBL1"
"ENSG00000139549",0.000278273568385456,0.798217015108867,0.424748570714862,"DHH"
"ENSG00000257346",-3.31750399287207e-05,-0.343844128360721,0.730965039403641,"AC011603.1"
"ENSG00000139636",-0.00408795201922053,-1.30865056208989,0.190659100730638,"LMBR1L"
"ENSG00000258017",-0.00723275808107287,-1.67787643322287,0.0933778276798376,"AC011603.2"
"ENSG00000123416",-0.123713676779636,-9.87909565198563,5.39925323938467e-23,"TUBA1B"
"ENSG00000167552",-0.103187957197453,-7.16684959055045,7.78614746638826e-13,"TUBA1A"
"ENSG00000167553",-0.00682518931789246,-1.95406463725209,0.050699455408314,"TUBA1C"
"ENSG00000258101",0.000446369850010649,0.952430136123368,0.340883746566382,"AC010173.1"
"ENSG00000258232",0.000141317080821944,0.520093163490686,0.603001076089819,"AC125611.3"
"ENSG00000258334",0.000177073471261861,1.34325034301941,0.179197367040153,"AC125611.4"
"ENSG00000135406",0.000497224505236697,0.611089169277291,0.541143484864658,"PRPH"
"ENSG00000135451",0.00123912726415202,0.964422793852086,0.334838927268134,"TROAP"
"ENSG00000186897",-0.000714182424146163,-1.77749694212057,0.0754929344279175,"C1QL4"
"ENSG00000178401",-0.000674319232154895,-0.565910009722031,0.571457640080296,"DNAJC22"
"ENSG00000123352",-0.00770165299422204,-1.56315499237392,0.118022830415274,"SPATS2"
"ENSG00000135519",-0.0142723180837611,-1.75849657015086,0.0786695178401765,"KCNH3"
"ENSG00000187778",-0.0135353205976675,-2.17445067420252,0.0296762431441997,"MCRS1"
"ENSG00000110844",-0.00945008730961429,-2.2921465513738,0.0219015566714391,"PRPF40B"
"ENSG00000135436",-0.000212077049194979,-1.13068936165725,0.258191591013077,"FAM186B"
"ENSG00000161791",-0.000110289609153049,-0.0397916331523981,0.968259414590893,"FMNL3"
"ENSG00000139644",-0.0293802261446425,-2.31616006883258,0.0205537813180931,"TMBIM6"
"ENSG00000167566",-0.00490294562658603,-1.82899162951724,0.0674071521041548,"NCKAP5L"
"ENSG00000258057",-0.000586841934869452,-0.389022022240044,0.697261606043063,"BCDIN3D-AS1"
"ENSG00000186666",-0.00396320726480817,-2.08356276932001,0.037205309448952,"BCDIN3D"
"ENSG00000135472",-0.105441209959252,-7.94929346384989,1.91700757208941e-15,"FAIM2"
"ENSG00000257771",0.000553605161129263,2.49161259172028,0.0127198623590883,"LINC02395"
"ENSG00000257588",0.00135299398437863,1.30820008142882,0.190811808715557,"AC025154.2"
"ENSG00000161798",0.00197842974056475,1.11203976274278,0.266126703756944,"AQP5"
"ENSG00000086159",0.000509761055105406,0.38886371017295,0.69737871816729,"AQP6"
"ENSG00000161800",-0.00149007965996324,-0.539433823273825,0.58959008597774,"RACGAP1"
"ENSG00000110881",-0.00619497937639427,-1.28597359679958,0.198458568756382,"ASIC1"
"ENSG00000066117",-0.00886663048686098,-2.017038487063,0.0436971329933243,"SMARCD1"
"ENSG00000167588",0.0284634009410044,5.78219549994804,7.4194333448892e-09,"GPD1"
"ENSG00000178449",-0.00662779475482949,-0.625366330171225,0.531733670784988,"COX14"
"ENSG00000272368",-0.00167610515368343,-1.05217822514451,0.292723160489363,"AC074032.1"
"ENSG00000139624",-0.00047921285920169,-0.115497335077346,0.908051422706197,"CERS5"
"ENSG00000050405",0.00197529581189005,0.656427368944489,0.511552377424218,"LIMA1"
"ENSG00000185958",-1.4244763500662e-05,-0.203285712637117,0.838912596108325,"FAM186A"
"ENSG00000161813",-0.0018861579901608,-0.49954797111722,0.617395723344895,"LARP4"
"ENSG00000066084",-0.0198814080832921,-3.42954086417597,0.000605118674334942,"DIP2B"
"ENSG00000123268",-0.00531076104757753,-1.97131698172996,0.0486934470379007,"ATF1"
"ENSG00000186452",-3.94471788222459e-05,-0.446091231018626,0.655533387836774,"TMPRSS12"
"ENSG00000185432",-0.0146809970077727,-1.80239737086191,0.0714892690636628,"METTL7A"
"ENSG00000274156",-0.000411596860086764,-1.24532451400461,0.213018654547094,"AC008121.2"
"ENSG00000214511",-0.000217268092515014,-0.954584196683367,0.339792888239032,"HIGD1C"
"ENSG00000274797",-9.17560646731386e-05,-0.485239520521952,0.627508697445108,"AC008121.3"
"ENSG00000110911",-0.00830034720852325,-1.62202470019442,0.104804721361507,"SLC11A2"
"ENSG00000050426",-0.0136328145468222,-2.25418338898194,0.0241891876722719,"LETMD1"
"ENSG00000110925",0.000892017363668163,0.160609987958217,0.872401273352395,"CSRNP2"
"ENSG00000135457",-0.00962138196332664,-2.12667750782513,0.0334520468100566,"TFCP2"
"ENSG00000184271",-0.00581887717680507,-1.28011014457228,0.200512676446261,"POU6F1"
"ENSG00000183283",-0.0252777367846475,-2.44160559935632,0.0146257479487963,"DAZAP2"
"ENSG00000170545",0.00273623623559963,1.65528328505181,0.0978736790015269,"SMAGP"
"ENSG00000110934",-0.000130545081084888,-0.10204988997384,0.918717507668019,"BIN2"
"ENSG00000139610",0.000848048700173833,2.11649451451092,0.0343079768508278,"CELA1"
"ENSG00000139629",-0.00592024720071276,-1.07944281408553,0.280395875339223,"GALNT6"
"ENSG00000050438",-0.0314488480370441,-4.63069105449125,3.65414817708168e-06,"SLC4A8"
"ENSG00000196876",-0.0446175073884301,-5.875337074066,4.2480043298699e-09,"SCN8A"
"ENSG00000260122",0.000104608749296767,0.452780773188536,0.650708685531598,"AC068987.2"
"ENSG00000284730",-0.00082116869011904,-1.38917896320811,0.164784873790372,"AC068987.5"
"ENSG00000260473",-0.000142076156140785,-0.629984523070207,0.528707752097788,"AC068987.3"
"ENSG00000261308",0.00102466368748498,0.751272625519392,0.452492336289351,"FIGNL2"
"ENSG00000261586",-0.000341558679673125,-1.31548442406081,0.188353522190475,"AC068987.4"
"ENSG00000167612",-0.000218138921073587,-0.897925586417419,0.369229791175063,"ANKRD33"
"ENSG00000139567",-0.000242504615230106,-0.111032120595451,0.911591346535182,"ACVRL1"
"ENSG00000135503",-0.0232493684665287,-3.88930177326256,0.000100670364832334,"ACVR1B"
"ENSG00000161835",-0.0334635968950182,-4.47778788772014,7.55965209847214e-06,"GRASP"
"ENSG00000123358",-0.0290834305512247,-4.89949241651894,9.64014770200548e-07,"NR4A1"
"ENSG00000259884",-0.0010185290650108,-2.00914465610951,0.0445274630112322,"AC025259.3"
"ENSG00000123395",-0.0217911970944403,-3.69463259001494,0.000220452864960517,"ATG101"
"ENSG00000257663",-3.62233974325358e-05,-0.0927982327601029,0.926064247846923,"AC025259.1"
"ENSG00000284791",-0.00132259562622999,-1.24475889543754,0.213226554133503,"AC078864.2"
"ENSG00000257989",-2.01083278860628e-05,-0.194616846234595,0.845693749295417,"AC078864.1"
"ENSG00000258279",-0.00175986192134766,-1.20220572556628,0.229289847290115,"LINC00592"
"ENSG00000167767",0.000515483861749227,0.726118927673664,0.467769457861013,"KRT80"
"ENSG00000135480",-0.0021835182860229,-0.670593933259033,0.502482521071874,"KRT7"
"ENSG00000257671",0.000610776323133029,2.71428819310775,0.00664424180370039,"KRT7-AS"
"ENSG00000170442",-0.00219253684143205,-1.77693546295414,0.075585281008332,"KRT86"
"ENSG00000205426",-0.00123984758272042,-0.83136290625527,0.405772842232231,"KRT81"
"ENSG00000257829",-3.63765987413619e-05,-0.359694127276288,0.719077489359924,"AC121757.1"
"ENSG00000170523",0.00141419085398233,1.29014109164097,0.19700797916282,"KRT83"
"ENSG00000135443",-6.61933823380621e-05,-0.592025961102323,0.55383603251481,"KRT85"
"ENSG00000161850",-9.0617140000316e-05,-0.431029692696232,0.666448743971394,"KRT82"
"ENSG00000170454",0.000192154639652309,1.75355603966166,0.0795130828197207,"KRT75"
"ENSG00000185479",3.66616966126791e-05,0.0474103894881834,0.962186348789035,"KRT6B"
"ENSG00000170465",-6.31895675369303e-05,-0.583029499335171,0.559876220195975,"KRT6C"
"ENSG00000205420",0.000745668546808709,2.2718031464416,0.0231028710901784,"KRT6A"
"ENSG00000186081",0.0011216917300408,0.389969316922224,0.696560990965017,"KRT5"
"ENSG00000139648",-5.63270821998385e-05,-0.501247520826935,0.616199265558437,"KRT71"
"ENSG00000170484",-8.09007696343295e-06,-0.132968407674475,0.894218931003314,"KRT74"
"ENSG00000170486",-8.67557610028861e-05,-0.584888166776079,0.55862570437533,"KRT72"
"ENSG00000172867",-6.63227511711877e-05,-0.313382281071064,0.753991625590368,"KRT2"
"ENSG00000167768",-0.000176929543250621,-0.431290767222358,0.666258927452473,"KRT1"
"ENSG00000189182",0.000141427054030826,0.730279526501921,0.465222955322918,"KRT77"
"ENSG00000186442",-0.000398653535224536,-0.971828738953167,0.33114072333334,"KRT3"
"ENSG00000185640",0.000285771274179942,0.857085904427252,0.391401750982541,"KRT79"
"ENSG00000170423",-0.00150370862785536,-1.85937404108525,0.0629803405742916,"KRT78"
"ENSG00000170421",-0.0485541223938373,-3.95380187287086,7.70309136132156e-05,"KRT8"
"ENSG00000111057",-0.0398111310900956,-3.61852950861071,0.000296590222794947,"KRT18"
"ENSG00000063046",-0.0112480813343781,-1.17885516024251,0.238461782589867,"EIF4B"
"ENSG00000257337",0.00295999826614008,0.816086096107665,0.414455003368607,"AC068888.1"
"ENSG00000111077",-0.00207597839670585,-0.442889262462994,0.657847858820746,"TNS2"
"ENSG00000167778",-0.0592880125304566,-5.46368645990441,4.68692506200953e-08,"SPRYD3"
"ENSG00000167779",-0.00747087912538975,-1.06334280913924,0.28763194428231,"IGFBP6"
"ENSG00000167780",-0.000202469772121232,-1.1073487601926,0.268148798999243,"SOAT2"
"ENSG00000139631",0.00527483614728309,1.38166435832611,0.16708130567915,"CSAD"
"ENSG00000139651",-0.00407143852032449,-1.21071014037318,0.226012561436361,"ZNF740"
"ENSG00000139626",0.00198403603776463,1.77640214977434,0.0756730804799603,"ITGB7"
"ENSG00000172819",0.00171558123588164,0.677066967204953,0.498366775964315,"RARG"
"ENSG00000283536",-1.39468660810557e-05,-0.132968489053244,0.894218866644282,"AC021072.1"
"ENSG00000182544",-0.00537074351222397,-1.24280700765249,0.213945117584305,"MFSD5"
"ENSG00000135476",0.000245328460367775,0.273396646518725,0.784549523457974,"ESPL1"
"ENSG00000123349",0.0471826050001198,3.36773362710409,0.000758491547333926,"PFDN5"
"ENSG00000257605",0.00271235426065278,1.63774353855638,0.101481852919737,"AC073611.1"
"ENSG00000139637",-0.0248240075612497,-3.27754153201833,0.0010479075713741,"C12orf10"
"ENSG00000094914",-0.00191537084249048,-0.510404829143102,0.609770255108243,"AAAS"
"ENSG00000170374",0.000179241045446768,0.39090058665802,0.695872480111352,"SP7"
"ENSG00000185591",-0.00272399821964308,-0.823269211152962,0.410359066985568,"SP1"
"ENSG00000135409",-5.12604963392462e-05,-0.40343004806032,0.686633708277562,"AMHR2"
"ENSG00000205352",-0.0091355345150896,-1.05455146053979,0.291635897418581,"PRR13"
"ENSG00000197111",-0.0388224567745534,-2.87279507241509,0.00407038799236075,"PCBP2"
"ENSG00000139625",0.00128762803192546,0.168910127669884,0.865868054872402,"MAP3K12"
"ENSG00000270175",-0.00433008498251918,-2.59157789909748,0.00955662457110212,"AC023509.4"
"ENSG00000139546",0.00288282393988515,0.868942366194365,0.384883062207002,"TARBP2"
"ENSG00000267281",0.000766905220415523,0.88865292670487,0.374194154119093,"AC023509.3"
"ENSG00000139574",-1.87715998118851e-05,-0.17294718351788,0.86269368301037,"NPFF"
"ENSG00000170653",0.00147180942604616,0.465077967613267,0.641877763258983,"ATF7"
"ENSG00000257550",-0.000186351557452133,-0.346008033088788,0.729338215898385,"AC023509.2"
"ENSG00000135390",-0.0119912992397019,-0.88350865535713,0.376965996559719,"ATP5MC2"
"ENSG00000012822",-0.0192254596844869,-3.10503484185912,0.00190368912956625,"CALCOCO1"
"ENSG00000260492",0.000182947850794008,0.923599532838691,0.355699566437213,"CISTR"
"ENSG00000260030",0.00026894093077265,1.92173411498781,0.0546452207071797,"AC076968.1"
"ENSG00000249641",-0.000109708912465783,-0.194322322245268,0.845924342287353,"HOXC13-AS"
"ENSG00000123364",0.00109454557769384,1.17628079567155,0.239488604534566,"HOXC13"
"ENSG00000123407",-6.50832304193828e-05,-0.604731108458404,0.545360574283547,"HOXC12"
"ENSG00000228630",0.000272396507238174,0.33942779402648,0.734288989740542,"HOTAIR"
"ENSG00000123388",0.000852587003290866,1.01502578982234,0.310098723668299,"HOXC11"
"ENSG00000180818",-0.000912522686192978,-0.697543903364248,0.485465900931315,"HOXC10"
"ENSG00000197757",5.64600829741565e-05,0.063228991179363,0.949584426394802,"HOXC6"
"ENSG00000180806",-0.000585330470207048,-0.351837531733465,0.724961676328831,"HOXC9"
"ENSG00000250451",0.003020592036108,3.78264524728412,0.000155361344898924,"HOXC-AS1"
"ENSG00000037965",0.000286183415324185,0.788392854078122,0.43047089873944,"HOXC8"
"ENSG00000198353",0.000165458555208812,0.179927681630501,0.857210113460348,"HOXC4"
"ENSG00000172789",-3.23322192637698e-05,-0.0567361846942762,0.954755588749998,"HOXC5"
"ENSG00000248265",5.93317368798151e-05,0.282897977146235,0.777256282673416,"AC023794.1"
"ENSG00000249388",-1.06176088671333e-05,-0.132968459116315,0.894218890320135,"AC023794.3"
"ENSG00000250432",-0.000628751224339739,-1.78343918162262,0.0745212469251449,"AC023794.4"
"ENSG00000123415",-0.00984109487205124,-1.99963430898531,0.0455454725958797,"SMUG1"
"ENSG00000250742",0.00180440051157149,0.93796020609151,0.348269647924828,"LINC02381"
"ENSG00000283073",-5.91247213072841e-05,-0.374025576566694,0.708386963347729,"SMUG1-AS1"
